
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
DC:FE:07:A5:75:58, 2018-09-15 16:29:20, 2018-09-15 16:29:24, 11,  54, WPA2 WPA, CCMP TKIP,PSK,   0,       11,        0,   0.  0.  0.  0,  13, CBCI-9D1F-2.4, 
48:60:5F:07:95:76, 2018-09-15 16:29:19, 2018-09-15 16:29:28, 11,  54, WPA2, CCMP,PSK,   0,      359,        2,   0.  0.  0.  0,  16, LG Aristo 2 8980, 
BA:C1:11:C1:AA:C8, 2018-09-15 16:29:19, 2018-09-15 16:29:28, 11,  54, WPA2, CCMP,PSK,   0,        8,        0,   0.  0.  0.  0,  17, Kristine's iPhone, 
EC:BD:1D:5D:68:7E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:5F, 2018-09-15 16:29:25, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:54, 2018-09-15 16:29:24, 2018-09-15 16:29:27,  0,  -1, OPN, ,   ,  -1,        0,        1, 100. 69.235. 16,   0, , 
84:78:AC:98:95:CE, 2018-09-15 16:29:24, 2018-09-15 16:29:24,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DC:FE:07:A3:A2:51, 2018-09-15 16:29:23, 2018-09-15 16:29:23,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:96, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
10:05:01:20:83:C8, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:70, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
E0:AC:F1:C4:54:20, 2018-09-15 16:29:22, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:93, 2018-09-15 16:29:21, 2018-09-15 16:29:23,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:7E, 2018-09-15 16:29:21, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
40:E3:D6:5D:86:F0, 2018-09-15 16:29:19, 2018-09-15 16:29:24,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:97, 2018-09-15 16:29:20, 2018-09-15 16:29:20,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
00:1A:DD:07:21:24, 2018-09-15 16:29:20, 2018-09-15 16:29:20,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DC:FE:07:A5:75:61, 2018-09-15 16:29:21, 2018-09-15 16:29:21,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
10:DA:43:8F:21:A7, 2018-09-15 16:29:22, 2018-09-15 16:29:22,  0,  -1, WPA, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
00:1A:DD:07:22:84, 2018-09-15 16:29:22, 2018-09-15 16:29:22,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
C4:13:E2:37:44:54, 2018-09-15 16:29:19, 2018-09-15 16:29:29,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
C4:13:E2:37:44:64, 2018-09-15 16:29:19, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:7F, 2018-09-15 16:29:19, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:90, 2018-09-15 16:29:20, 2018-09-15 16:29:30,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
00:00:00:00:00:00, 2018-09-15 16:29:21, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:9F, 2018-09-15 16:29:27, 2018-09-15 16:29:29,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
C4:13:E2:37:42:A4, 2018-09-15 16:29:28, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:50, 2018-09-15 16:29:30, 2018-09-15 16:29:30,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
FE:E9:98:BF:95:F7, 2018-09-15 16:29:30, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, OPN, ,   ,   0,     2452,     1102, 192.168.150.107,  12, Dunkin Guest, 
9A:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,     1928,        0,   0.  0.  0.  0,   0, , 
AA:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,     2249,        0,   0.  0.  0.  0,   0, , 
10:05:01:20:B6:F0, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2 WPA, CCMP TKIP,PSK,   0,     1461,        0,   0.  0.  0.  0,  13, CBCI-B7E9-2.4, 
A2:CC:2B:A0:7E:93, 2018-09-15 16:29:29, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,        9,       27,   0.  0.  0.  0,  23, Samsung Galaxy S8+ 5746, 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
DC:EF:CA:7C:08:0E, 2018-09-15 16:29:23, 2018-09-15 16:29:25,   0,      359, 88:DC:96:30:AC:F2,TMobileWingman,anah
B8:C1:11:EF:64:CE, 2018-09-15 16:29:23, 2018-09-15 16:29:30,   0,        4, (not associated) ,The Club BWI
DC:A9:04:90:49:BD, 2018-09-15 16:29:23, 2018-09-15 16:29:27,   0,        4, (not associated) ,WPATubez,FWFF3
48:C7:96:41:21:29, 2018-09-15 16:29:24, 2018-09-15 16:29:30,   0,        3, (not associated) ,
A0:CC:2B:00:05:05, 2018-09-15 16:29:24, 2018-09-15 16:29:25,   0,        4, (not associated) ,ssid
7C:91:22:6F:FE:6C, 2018-09-15 16:29:24, 2018-09-15 16:29:26,   0,       53, (not associated) ,attwifibn,xfinitywifi
00:56:CD:F3:17:3B, 2018-09-15 16:29:24, 2018-09-15 16:29:25,   0,        2, (not associated) ,Passpoint Secure
38:80:DF:0D:7C:E3, 2018-09-15 16:29:24, 2018-09-15 16:29:26,   0,       11, (not associated) ,
48:60:5F:6A:4B:2D, 2018-09-15 16:29:24, 2018-09-15 16:29:26,   0,        2, (not associated) ,
8C:85:90:DE:0B:C2, 2018-09-15 16:29:24, 2018-09-15 16:29:25,   0,       16, EC:BD:1D:5C:26:7F,
CA:7E:19:9B:18:C2, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,M&M Monitors
E6:E6:82:E4:7C:42, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
6E:41:DD:1A:02:94, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
6E:2E:D1:D9:94:45, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        3, (not associated) ,
C6:80:16:40:DC:B4, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
BA:87:20:E1:30:89, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,BOK_GUEST
72:4F:6E:38:36:4F, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
96:72:92:33:F4:D2, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
D2:40:64:E2:FD:3D, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
DA:A1:19:0D:2D:E1, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
DA:A1:19:83:7D:31, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
76:BF:A0:2C:05:08, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DA:A1:19:D8:07:44, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
F0:99:BF:14:8F:2B, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        4, (not associated) ,Passpoint Secure
96:D5:08:74:4D:95, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
26:BB:89:59:90:B8, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
26:12:0D:5F:09:D7, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
F6:6D:72:3A:B2:8B, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
08:E6:89:BA:F4:F7, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,Passpoint Secure
5A:B9:E5:A9:60:EC, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
FE:48:4C:A2:DF:A3, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
D6:5F:D6:14:23:06, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
DA:A1:19:14:34:E8, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DA:A1:19:54:4E:02, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
D6:EC:CC:6B:87:E1, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
A2:75:F1:29:7E:90, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,TMobileWingman
2A:E0:F2:7F:94:23, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
3A:97:E0:18:8E:B4, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
6E:10:E6:C5:39:31, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
BA:27:C8:4B:78:59, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
96:14:D1:99:EC:10, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
1A:8A:DB:D6:4D:05, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
AA:EC:4D:D5:E3:32, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
62:47:82:62:DA:A0, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
FE:DD:2E:AA:A4:FC, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
56:BB:17:C1:6D:DA, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
2C:0E:3D:8B:D4:BB, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        3, EC:BD:1D:5C:26:7E,
8E:FC:36:5C:6E:B8, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
82:F7:A4:0E:1E:30, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
A6:D2:9B:98:54:97, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
2E:B4:DA:3A:32:B9, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DA:A1:19:E3:3A:B7, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DA:A1:19:3E:CA:7E, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DA:A1:19:4C:46:FA, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
E2:DE:B5:92:88:11, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,TMobileWingman
FA:59:E3:54:9D:32, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
24:18:1D:49:C5:0F, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
7A:FA:BA:8E:98:01, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
C2:CD:EE:2E:7C:98, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
C2:5E:29:7B:26:67, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
AE:F2:51:63:0E:56, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,REG5COOP
5A:73:39:3C:AD:4A, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
3A:33:D5:1C:94:05, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
BA:0C:8F:50:83:86, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,skyfi_secure
7E:0E:8D:50:5A:08, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,BEVNET-NOACCESS2
CA:A3:38:30:4B:42, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        3, (not associated) ,
06:8A:1E:CC:26:1B, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
46:1A:00:80:8F:67, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
3E:A8:88:9C:E0:28, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
74:9E:AF:13:F4:01, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        3, 00:00:00:00:00:00,BWI Free WiFi
32:42:85:09:3D:FF, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
9E:4A:1F:BD:58:1C, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
6E:2C:21:1A:AA:BA, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,BELLWIFI@MCDONALDS
DA:A1:19:EC:43:F7, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
12:FC:E2:DF:87:75, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
82:CB:DA:1B:BE:6A, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
16:47:01:06:EB:E3, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
12:A0:11:3A:81:66, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
8A:14:5C:12:63:45, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
56:9E:10:41:39:CE, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
E6:CE:87:67:83:16, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DA:A1:19:5A:F5:CF, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
7A:35:08:94:7E:05, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
66:9C:23:82:5C:FC, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
FA:35:B8:73:E2:EA, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,BELL_WIFI
4A:48:FF:2C:64:24, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
C2:7F:78:F9:C5:A6, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
D8:C4:6A:AE:65:B8, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, 10:05:01:20:83:C8,
34:E6:AD:37:CD:FF, 2018-09-15 16:29:25, 2018-09-15 16:29:30,   0,        3, (not associated) ,
0A:ED:4D:16:79:38, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DA:A1:19:F9:92:08, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
36:74:B2:0A:B5:7A, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
DE:51:2B:8F:3B:4C, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
12:7E:E4:A9:AD:E0, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
26:CF:51:FE:C0:ED, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
D8:FC:93:ED:6C:7D, 2018-09-15 16:29:25, 2018-09-15 16:29:30,   0,       12, (not associated) ,mimiflyrouter_5GHz,Boingo Hotspot
12:B7:EE:4C:CE:FB, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,BOK_GUEST
5E:0A:94:97:AA:F1, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
0A:41:CA:3E:A6:CF, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        2, (not associated) ,
02:38:34:73:18:50, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
1E:AF:0D:3E:73:D7, 2018-09-15 16:29:25, 2018-09-15 16:29:25,   0,        1, (not associated) ,
1E:F3:25:33:93:F6, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
72:F2:F4:7C:D2:03, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
58:40:4E:68:B8:A0, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        3, EC:BD:1D:5D:68:7E,
5E:2A:89:08:A5:73, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
96:4E:95:BF:2A:8B, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
9E:82:64:D1:F6:77, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
7A:6A:B0:3D:EA:D0, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,TMobileWingman
14:BD:61:D2:4A:46, 2018-09-15 16:29:26, 2018-09-15 16:29:28,   0,      457, 88:DC:96:30:AC:F2,Dunkin Guest
26:B4:9E:FF:EE:41, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,TheKing-guest,RJ Guest Wireless
B2:69:14:CB:CE:23, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
9A:2B:99:03:C5:E4, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
D4:28:D5:CB:36:2D, 2018-09-15 16:29:26, 2018-09-15 16:29:30,   0,       13, (not associated) ,
22:43:BE:FF:61:26, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
0A:DA:0F:A4:9F:18, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
0E:25:FA:86:89:F4, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
3A:3C:A2:4A:97:4E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,Pow Day
36:EF:8A:9A:59:A5, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
B6:87:92:90:FD:99, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        3, (not associated) ,bowtiesarecool
F4:F1:E1:DE:EF:08, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,       13, (not associated) ,
2A:4E:90:BC:6C:2F, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
2A:02:AF:8E:75:49, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
AA:83:17:A7:41:28, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
66:D6:35:E7:CC:64, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,_Free_ORD_Wi-Fi
C2:69:18:13:5A:99, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
A2:D4:7D:7A:26:0C, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
CE:5F:B8:60:79:48, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,Pow Day
AA:DD:39:81:C4:AA, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
0A:53:86:6A:B3:CD, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
1E:5A:49:9A:07:9F, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
D8:C4:6A:23:12:4B, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,attwifi
DA:A1:19:B1:CE:8C, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
DA:A1:19:C8:40:53, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
2E:E8:8E:E1:A8:6E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,WPATubez
62:F2:5B:8E:67:91, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
86:E8:91:D0:02:E4, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,Pow Day
72:8D:5A:68:AA:67, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
CE:4E:A6:9D:7B:16, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
DA:A1:19:85:D9:AC, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
96:C7:E0:3A:10:C5, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
D2:B3:D1:77:FE:2E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,_Free_ORD_Wi-Fi
D4:63:C6:EA:EF:C0, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
96:7B:6A:A7:DD:A9, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
F2:69:B2:CB:42:E1, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
42:E2:19:40:57:F5, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
B2:9C:D0:49:85:E5, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
CA:98:9E:F6:1E:13, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
6C:8D:C1:BA:83:43, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        3, EC:BD:1D:5C:26:7F,
12:90:5B:F1:1D:73, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
2E:B1:D8:63:E3:18, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
02:91:60:06:64:71, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
A6:D5:06:41:42:CE, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
DA:A1:19:74:D2:7E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
7A:29:0D:91:C1:8A, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
06:70:D3:CA:56:77, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
1A:47:9D:98:7F:05, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
9A:ED:49:2D:21:8B, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
46:00:B4:35:82:CE, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
A6:0E:27:AA:39:E4, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
BA:7A:F7:7E:6A:DC, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
9A:EE:F8:3F:C7:2C, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
56:0B:84:B2:F7:03, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
4C:66:41:1D:43:CD, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        3, (not associated) ,nsb178
BA:38:8C:88:D9:7E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
AA:F6:EE:2D:92:5A, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
D2:AB:26:D0:8F:DD, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,BEVNET-NOACCESS2
56:34:B4:16:1F:3B, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
4A:FF:51:92:04:AD, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
1C:E6:2B:A4:4F:AF, 2018-09-15 16:29:26, 2018-09-15 16:29:27,   0,        3, (not associated) ,
32:C9:CE:E8:3B:65, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,
BA:8E:3B:BD:74:F5, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
FA:A0:4F:5A:CE:3E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
CC:25:EF:B9:B8:D8, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,Passpoint Secure
2E:00:B4:22:C5:96, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
F2:24:EE:31:E0:91, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
D0:C5:F3:A8:D3:3C, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        5, 00:00:00:00:00:00,
6A:46:1A:33:08:D0, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        2, (not associated) ,TMobileWingman
D0:13:FD:6E:F1:E0, 2018-09-15 16:29:26, 2018-09-15 16:29:27,   0,        7, 88:DC:96:30:AC:F2,
30:07:4D:0B:4D:F5, 2018-09-15 16:29:26, 2018-09-15 16:29:27,   0,        3, (not associated) ,
86:3E:27:72:B1:7C, 2018-09-15 16:29:26, 2018-09-15 16:29:26,   0,        1, (not associated) ,
C0:17:4D:D4:F6:C3, 2018-09-15 16:29:26, 2018-09-15 16:29:29,   0,      169, 88:DC:96:30:AC:F2,Dunkin Guest
